"state_name","lot_career_area_name","skills_name","skill_count","total_ai_listings","proportion"
"Illinois","Marketing and Public Relations","Recommender Systems",1,31,0.032258064516129
"Illinois","Marketing and Public Relations","Splunk",1,31,0.032258064516129
"Illinois","Marketing and Public Relations","Unstructured Data",1,31,0.032258064516129
"Illinois","Marketing and Public Relations","Veeva",1,31,0.032258064516129
"Illinois","Not Employed","Real Time Data",1,1,1
"Illinois","Sales","Big Data",3,18,0.166666666666667
"Illinois","Sales","Artificial Intelligence",2,18,0.111111111111111
"Illinois","Sales","Data Modeling",2,18,0.111111111111111
"Illinois","Sales","Deep Learning",2,18,0.111111111111111
"Illinois","Sales","Machine Learning",2,18,0.111111111111111
"Illinois","Sales","Apache Spark",1,18,0.0555555555555556
"Illinois","Sales","Cognitive Computing",1,18,0.0555555555555556
"Illinois","Sales","Data Manipulation",1,18,0.0555555555555556
"Illinois","Sales","Real Time Data",1,18,0.0555555555555556
"Illinois","Sales","Splunk",1,18,0.0555555555555556
"Illinois","Sales","Unstructured Data",1,18,0.0555555555555556
"Illinois","Sales","Veeva",1,18,0.0555555555555556
"Illinois","Science and Research","Data Science",4,5,0.8
"Illinois","Science and Research","Boosting",1,5,0.2
"Illinois","Social Analysis and Planning","Data Science",1,2,0.5
"Illinois","Social Analysis and Planning","Splunk",1,2,0.5
"Illinois","Unclassified Career Area","Artificial Intelligence",2,11,0.181818181818182
"Illinois","Unclassified Career Area","Apache Spark",1,11,0.0909090909090909
"Illinois","Unclassified Career Area","Big Data",1,11,0.0909090909090909
"Illinois","Unclassified Career Area","Data Science",1,11,0.0909090909090909
"Illinois","Unclassified Career Area","Informatics",1,11,0.0909090909090909
"Illinois","Unclassified Career Area","Machine Learning",1,11,0.0909090909090909
"Illinois","Unclassified Career Area","Splunk",1,11,0.0909090909090909
"Illinois","Unclassified Career Area","Time Series",1,11,0.0909090909090909
"Illinois","Unclassified Career Area","Time Series Analysis And Forecasting",1,11,0.0909090909090909
"Illinois","Unclassified Career Area","Veeva",1,11,0.0909090909090909
"Indiana","Business Management and Operations","Data Manipulation",1,7,0.142857142857143
"Indiana","Business Management and Operations","Data Modeling",1,7,0.142857142857143
"Indiana","Business Management and Operations","Data Science",1,7,0.142857142857143
"Indiana","Business Management and Operations","Missing Data",1,7,0.142857142857143
"Indiana","Business Management and Operations","Predictive Analytics",1,7,0.142857142857143
"Indiana","Business Management and Operations","Real Time Data",1,7,0.142857142857143
"Indiana","Business Management and Operations","Veeva",1,7,0.142857142857143
"Indiana","Clerical and Administrative","Artificial Intelligence",1,2,0.5
"Indiana","Clerical and Administrative","Big Data",1,2,0.5
"Indiana","Construction, Extraction, and Architecture","Apache Spark",1,1,1
"Indiana","Customer and Client Support","Data Definition Language",1,1,1
"Indiana","Design, Media, and Writing","Metadata",1,2,0.5
"Indiana","Design, Media, and Writing","Pattern Recognition",1,2,0.5
"Indiana","Education and Training","Apache Spark",1,3,0.333333333333333
"Indiana","Education and Training","Data Science",1,3,0.333333333333333
"Indiana","Education and Training","Metadata",1,3,0.333333333333333
"Indiana","Engineering","Apache Hadoop",1,9,0.111111111111111
"Indiana","Engineering","Apache Spark",1,9,0.111111111111111
"Indiana","Engineering","Big Data",1,9,0.111111111111111
"Indiana","Engineering","Boosting",1,9,0.111111111111111
"Indiana","Engineering","Data Engineering",1,9,0.111111111111111
"Indiana","Engineering","Data Modeling",1,9,0.111111111111111
"Indiana","Engineering","Data Reduction",1,9,0.111111111111111
"Indiana","Engineering","Informatics",1,9,0.111111111111111
"Indiana","Engineering","Predictive Analytics",1,9,0.111111111111111
"Indiana","Finance","ModelOps",1,1,1
"Indiana","Healthcare","Data Science",1,2,0.5
"Indiana","Healthcare","Predictive Analytics",1,2,0.5
"Indiana","Information Technology and Computer Science","Data Modeling",12,75,0.16
"Indiana","Information Technology and Computer Science","Apache Hadoop",6,75,0.08
"Indiana","Information Technology and Computer Science","Big Data",6,75,0.08
"Indiana","Information Technology and Computer Science","Data Science",6,75,0.08
"Indiana","Information Technology and Computer Science","Machine Learning",6,75,0.08
"Indiana","Information Technology and Computer Science","Apache Spark",4,75,0.0533333333333333
"Indiana","Information Technology and Computer Science","Data Profiling",4,75,0.0533333333333333
"Indiana","Information Technology and Computer Science","Metadata",4,75,0.0533333333333333
"Indiana","Information Technology and Computer Science","Data Engineering",3,75,0.04
"Indiana","Information Technology and Computer Science","Artificial Intelligence",2,75,0.0266666666666667
"Indiana","Information Technology and Computer Science","Data Manipulation",2,75,0.0266666666666667
"Indiana","Information Technology and Computer Science","Erwin (Data Modeling Software)",2,75,0.0266666666666667
"Indiana","Information Technology and Computer Science","Netezza",2,75,0.0266666666666667
"Indiana","Information Technology and Computer Science","Unstructured Data",2,75,0.0266666666666667
"Indiana","Maintenance, Repair, and Installation","Predictive Analytics",2,3,0.666666666666667
"Indiana","Maintenance, Repair, and Installation","Apache Spark",1,3,0.333333333333333
"Indiana","Manufacturing and Production","Machine Learning",1,2,0.5
"Indiana","Manufacturing and Production","Perceptron",1,2,0.5
"Indiana","Marketing and Public Relations","Data Modeling",1,2,0.5
"Indiana","Marketing and Public Relations","Real Time Data",1,2,0.5
"Indiana","Sales","Artificial Intelligence",3,8,0.375
"Indiana","Sales","Machine Learning",3,8,0.375
"Indiana","Sales","Chatbot",1,8,0.125
"Indiana","Sales","Data Science",1,8,0.125
"Indiana","Science and Research","Data Science",1,3,0.333333333333333
"Indiana","Science and Research","Informatics",1,3,0.333333333333333
"Indiana","Science and Research","Predictive Analytics",1,3,0.333333333333333
"Iowa","Business Management and Operations","Data Modeling",2,9,0.222222222222222
"Iowa","Business Management and Operations","Apache Airflow",1,9,0.111111111111111
"Iowa","Business Management and Operations","Apache Hadoop",1,9,0.111111111111111
"Iowa","Business Management and Operations","Apache Spark",1,9,0.111111111111111
"Iowa","Business Management and Operations","Artificial Intelligence",1,9,0.111111111111111
"Iowa","Business Management and Operations","Big Data",1,9,0.111111111111111
"Iowa","Business Management and Operations","Data Engineering",1,9,0.111111111111111
"Iowa","Business Management and Operations","Data Manipulation",1,9,0.111111111111111
"Iowa","Community and Social Services","Artificial Intelligence",1,1,1
"Iowa","Customer and Client Support","Knowledge-Based Systems",1,1,1
"Iowa","Education and Training","Artificial Intelligence",1,3,0.333333333333333
"Iowa","Education and Training","Association Rule Learning",1,3,0.333333333333333
"Iowa","Education and Training","Machine Learning",1,3,0.333333333333333
"Iowa","Engineering","Data Engineering",1,4,0.25
"Iowa","Engineering","Machine Learning",1,4,0.25
"Iowa","Engineering","Predictive Analytics",1,4,0.25
"Iowa","Engineering","RStudio",1,4,0.25
"Iowa","Finance","Data Modeling",2,5,0.4
"Iowa","Finance","Data Science",1,5,0.2
"Iowa","Finance","Machine Learning Algorithms",1,5,0.2
"Iowa","Finance","Metadata",1,5,0.2
"Iowa","Healthcare","Association Rule Learning",1,2,0.5
"Iowa","Healthcare","Informatics",1,2,0.5
"Iowa","Information Technology and Computer Science","Data Modeling",12,57,0.210526315789474
"Iowa","Information Technology and Computer Science","Machine Learning",5,57,0.087719298245614
"Iowa","Information Technology and Computer Science","Data Science",4,57,0.0701754385964912
"Iowa","Information Technology and Computer Science","Artificial Intelligence",3,57,0.0526315789473684
"Iowa","Information Technology and Computer Science","Data Engineering",3,57,0.0526315789473684
"Iowa","Information Technology and Computer Science","Apache Hadoop",2,57,0.0350877192982456
"Iowa","Information Technology and Computer Science","Apache Spark",2,57,0.0350877192982456
"Iowa","Information Technology and Computer Science","Big Data",2,57,0.0350877192982456
"Iowa","Information Technology and Computer Science","Data Manipulation",2,57,0.0350877192982456
"Iowa","Information Technology and Computer Science","Data Profiling",2,57,0.0350877192982456
"Iowa","Information Technology and Computer Science","Predictive Analytics",2,57,0.0350877192982456
"Iowa","Information Technology and Computer Science","Pyspark",2,57,0.0350877192982456
"Iowa","Information Technology and Computer Science","Unstructured Data",2,57,0.0350877192982456
"Iowa","Manufacturing and Production","Machine Learning",1,1,1
"Iowa","Marketing and Public Relations","Data Blending",1,5,0.2
"Iowa","Marketing and Public Relations","Data Engineering",1,5,0.2
"Iowa","Marketing and Public Relations","Data Intelligence",1,5,0.2
"Iowa","Marketing and Public Relations","Data Manipulation",1,5,0.2
"Iowa","Marketing and Public Relations","Data Modeling",1,5,0.2
"Iowa","Sales","Big Data",1,2,0.5
"Iowa","Sales","Data Modeling",1,2,0.5
"Iowa","Science and Research","Data Science",1,2,0.5
"Iowa","Science and Research","Machine Learning Algorithms",1,2,0.5
"Iowa","Unclassified Career Area","Data Modeling",1,2,0.5
"Iowa","Unclassified Career Area","Data Science",1,2,0.5
"Kansas","Business Management and Operations","Data Manipulation",2,2,1
"Kansas","Customer and Client Support","Knowledge-Based Systems",2,2,1
"Kansas","Design, Media, and Writing","Pattern Recognition",1,1,1
"Kansas","Education and Training","Decision Science",1,1,1
"Kansas","Engineering","Predictive Analytics",1,1,1
"Kansas","Finance","Data Manipulation",1,3,0.333333333333333
"Kansas","Finance","Data Science",1,3,0.333333333333333
"Kansas","Finance","Predictive Analytics",1,3,0.333333333333333
"Kansas","Hospitality, Food, and Tourism","Apache Pig",1,1,1
"Kansas","Human Resources","Data Science",1,3,0.333333333333333
"Kansas","Human Resources","Decision Tree Learning",1,3,0.333333333333333
"Kansas","Human Resources","Machine Learning",1,3,0.333333333333333
"Kansas","Information Technology and Computer Science","Machine Learning",9,71,0.126760563380282
"Kansas","Information Technology and Computer Science","Data Modeling",8,71,0.112676056338028
"Kansas","Information Technology and Computer Science","Big Data",7,71,0.0985915492957746
"Kansas","Information Technology and Computer Science","Artificial Intelligence",6,71,0.0845070422535211
"Kansas","Information Technology and Computer Science","Apache Spark",5,71,0.0704225352112676
"Kansas","Information Technology and Computer Science","Data Science",5,71,0.0704225352112676
"Kansas","Information Technology and Computer Science","Apache Hadoop",3,71,0.0422535211267606
"Kansas","Information Technology and Computer Science","Metadata",3,71,0.0422535211267606
"Kansas","Information Technology and Computer Science","Data Engineering",2,71,0.028169014084507
"Kansas","Information Technology and Computer Science","Data Profiling",2,71,0.028169014084507
"Kansas","Information Technology and Computer Science","Databricks",2,71,0.028169014084507
"Kansas","Information Technology and Computer Science","Splunk",2,71,0.028169014084507
"Kansas","Maintenance, Repair, and Installation","Predictive Analytics",2,3,0.666666666666667
"Kansas","Maintenance, Repair, and Installation","Data Engineering",1,3,0.333333333333333
"Kansas","Manufacturing and Production","Artificial Intelligence",1,2,0.5
"Kansas","Manufacturing and Production","Missing Data",1,2,0.5
"Kansas","Marketing and Public Relations","Metadata",1,1,1
"Kansas","Unclassified Career Area","Artificial Neural Networks",1,2,0.5
"Kansas","Unclassified Career Area","Data Intelligence",1,2,0.5
"Kentucky","Business Management and Operations","Data Modeling",5,14,0.357142857142857
"Kentucky","Business Management and Operations","Pattern Recognition",2,14,0.142857142857143
"Kentucky","Business Management and Operations","Apache Hadoop",1,14,0.0714285714285714
"Kentucky","Business Management and Operations","Apache Pig",1,14,0.0714285714285714
"Kentucky","Business Management and Operations","Data Engineering",1,14,0.0714285714285714
"Kentucky","Business Management and Operations","Decision Tree Learning",1,14,0.0714285714285714
"Kentucky","Business Management and Operations","Informatics",1,14,0.0714285714285714
"Kentucky","Business Management and Operations","Machine Learning",1,14,0.0714285714285714
"Kentucky","Business Management and Operations","MapReduce",1,14,0.0714285714285714
"Kentucky","Clerical and Administrative","Data Infrastructure",1,3,0.333333333333333
"Kentucky","Clerical and Administrative","Data Modeling",1,3,0.333333333333333
"Kentucky","Clerical and Administrative","Splunk",1,3,0.333333333333333
"Kentucky","Community and Social Services","Informatics",1,1,1
"Kentucky","Design, Media, and Writing","Artificial Intelligence",1,1,1
"Kentucky","Education and Training","Artificial Intelligence",1,1,1
"Kentucky","Engineering","Data Modeling",2,4,0.5
"Kentucky","Engineering","Artificial Intelligence",1,4,0.25
"Kentucky","Engineering","Pattern Recognition",1,4,0.25
"Kentucky","Finance","Machine Learning",1,2,0.5
"Kentucky","Finance","Predictive Analytics",1,2,0.5
"Kentucky","Healthcare","Data Cleansing",1,2,0.5
"Kentucky","Healthcare","Metadata",1,2,0.5
"Kentucky","Human Resources","Data Engineering",1,5,0.2
"Kentucky","Human Resources","Data Science",1,5,0.2
"Kentucky","Human Resources","Dimensionality Reduction",1,5,0.2
"Kentucky","Human Resources","Machine Learning",1,5,0.2
"Kentucky","Human Resources","Unstructured Data",1,5,0.2
"Kentucky","Information Technology and Computer Science","Data Modeling",6,30,0.2
"Kentucky","Information Technology and Computer Science","Metadata",4,30,0.133333333333333
"Kentucky","Information Technology and Computer Science","Apache Hadoop",2,30,0.0666666666666667
"Kentucky","Information Technology and Computer Science","Artificial Intelligence",2,30,0.0666666666666667
"Kentucky","Information Technology and Computer Science","Data Engineering",2,30,0.0666666666666667
"Kentucky","Information Technology and Computer Science","Data Science",2,30,0.0666666666666667
"Kentucky","Information Technology and Computer Science","Machine Learning",2,30,0.0666666666666667
"Kentucky","Information Technology and Computer Science","Apache Flink",1,30,0.0333333333333333
"Kentucky","Information Technology and Computer Science","Apache Spark",1,30,0.0333333333333333
"Kentucky","Information Technology and Computer Science","Data Manipulation",1,30,0.0333333333333333
"Kentucky","Information Technology and Computer Science","Feature Extraction",1,30,0.0333333333333333
"Kentucky","Information Technology and Computer Science","MLOps (Machine Learning Operations)",1,30,0.0333333333333333
"Kentucky","Information Technology and Computer Science","Snowflake Schema",1,30,0.0333333333333333
"Kentucky","Information Technology and Computer Science","Spark Streaming",1,30,0.0333333333333333
"Kentucky","Information Technology and Computer Science","Splunk",1,30,0.0333333333333333
"Kentucky","Information Technology and Computer Science","Star Schema",1,30,0.0333333333333333
"Kentucky","Information Technology and Computer Science","Support Vector Machine",1,30,0.0333333333333333
"Kentucky","Law, Compliance, and Public Safety","Veeva",1,1,1
"Kentucky","Maintenance, Repair, and Installation","Data Engineering",2,4,0.5
"Kentucky","Maintenance, Repair, and Installation","Data Infrastructure",1,4,0.25
"Kentucky","Maintenance, Repair, and Installation","Predictive Analytics",1,4,0.25
"Kentucky","Marketing and Public Relations","Data Infrastructure",1,3,0.333333333333333
"Kentucky","Marketing and Public Relations","Data Intelligence",1,3,0.333333333333333
"Kentucky","Marketing and Public Relations","Data Science",1,3,0.333333333333333
"Kentucky","Sales","Big Data",1,2,0.5
"Kentucky","Sales","Real Time Data",1,2,0.5
"Kentucky","Unclassified Career Area","Data Science",1,2,0.5
"Kentucky","Unclassified Career Area","Unstructured Data",1,2,0.5
"Louisiana","Business Management and Operations","Decision Science",2,9,0.222222222222222
"Louisiana","Business Management and Operations","Data Modeling",1,9,0.111111111111111
"Louisiana","Business Management and Operations","Data Science",1,9,0.111111111111111
"Louisiana","Business Management and Operations","Machine Learning",1,9,0.111111111111111
"Louisiana","Business Management and Operations","Real Time Data",1,9,0.111111111111111
"Louisiana","Business Management and Operations","Snowflake Schema",1,9,0.111111111111111
"Louisiana","Business Management and Operations","Star Schema",1,9,0.111111111111111
"Louisiana","Business Management and Operations","Time Series Analysis And Forecasting",1,9,0.111111111111111
"Louisiana","Construction, Extraction, and Architecture","Predictive Analytics",1,1,1
"Louisiana","Education and Training","Support Vector Machine",1,1,1
"Louisiana","Engineering","Recommender Systems",1,1,1
"Louisiana","Finance","Data Modeling",1,1,1
"Louisiana","Healthcare","Data Science",2,2,1
"Louisiana","Human Resources","Data Science",1,2,0.5
"Louisiana","Human Resources","Predictive Analytics",1,2,0.5
"Louisiana","Information Technology and Computer Science","Machine Learning",7,48,0.145833333333333
"Louisiana","Information Technology and Computer Science","Artificial Intelligence",5,48,0.104166666666667
"Louisiana","Information Technology and Computer Science","Data Science",5,48,0.104166666666667
"Louisiana","Information Technology and Computer Science","Big Data",4,48,0.0833333333333333
"Louisiana","Information Technology and Computer Science","Data Modeling",4,48,0.0833333333333333
"Louisiana","Information Technology and Computer Science","Chatbot",2,48,0.0416666666666667
"Louisiana","Information Technology and Computer Science","Data Manipulation",2,48,0.0416666666666667
"Louisiana","Information Technology and Computer Science","Unstructured Data",2,48,0.0416666666666667
"Louisiana","Information Technology and Computer Science","Apache Pig",1,48,0.0208333333333333
"Louisiana","Information Technology and Computer Science","Apache Spark",1,48,0.0208333333333333
"Louisiana","Information Technology and Computer Science","Artificial Intelligence Systems",1,48,0.0208333333333333
"Louisiana","Information Technology and Computer Science","Data Definition Language",1,48,0.0208333333333333
"Louisiana","Information Technology and Computer Science","Data Profiling",1,48,0.0208333333333333
"Louisiana","Information Technology and Computer Science","Decision Science",1,48,0.0208333333333333
"Louisiana","Information Technology and Computer Science","Explainable AI (XAI)",1,48,0.0208333333333333
"Louisiana","Information Technology and Computer Science","Generative Artificial Intelligence",1,48,0.0208333333333333
"Louisiana","Information Technology and Computer Science","Graph Algorithms",1,48,0.0208333333333333
"Louisiana","Information Technology and Computer Science","Informatics",1,48,0.0208333333333333
"Louisiana","Information Technology and Computer Science","Knowledge-Based Configuration",1,48,0.0208333333333333
"Louisiana","Information Technology and Computer Science","Metadata",1,48,0.0208333333333333
"Louisiana","Information Technology and Computer Science","Predictive Analytics",1,48,0.0208333333333333
"Louisiana","Information Technology and Computer Science","Pyspark",1,48,0.0208333333333333
"Louisiana","Information Technology and Computer Science","Splunk",1,48,0.0208333333333333
"Louisiana","Information Technology and Computer Science","Star Schema",1,48,0.0208333333333333
"Louisiana","Information Technology and Computer Science","Veeva",1,48,0.0208333333333333
"Louisiana","Maintenance, Repair, and Installation","Data Engineering",1,2,0.5
"Louisiana","Maintenance, Repair, and Installation","Predictive Analytics",1,2,0.5
"Louisiana","Manufacturing and Production","Machine Learning Algorithms",1,1,1
"Louisiana","Personal Services","Support Vector Machine",1,1,1
"Louisiana","Sales","Predictive Analytics",1,2,0.5
"Louisiana","Sales","Veeva",1,2,0.5
"Louisiana","Science and Research","Machine Learning Algorithms",1,2,0.5
"Louisiana","Science and Research","Pattern Recognition",1,2,0.5
"Louisiana","Unclassified Career Area","Missing Data",1,1,1
"Maine","Business Management and Operations","Data Discovery",1,3,0.333333333333333
"Maine","Business Management and Operations","Pandas (Python Package)",1,3,0.333333333333333
"Maine","Business Management and Operations","Time Series Analysis And Forecasting",1,3,0.333333333333333
"Maine","Community and Social Services","Apache Hadoop",1,2,0.5
"Maine","Community and Social Services","Data Modeling",1,2,0.5
"Maine","Customer and Client Support","Data Modeling",1,1,1
"Maine","Engineering","Splunk",1,1,1
"Maine","Finance","Data Manipulation",1,1,1
"Maine","Information Technology and Computer Science","Artificial Intelligence",2,16,0.125
"Maine","Information Technology and Computer Science","Data Cleansing",2,16,0.125
"Maine","Information Technology and Computer Science","Data Modeling",2,16,0.125
"Maine","Information Technology and Computer Science","Machine Learning",2,16,0.125
"Maine","Information Technology and Computer Science","Metadata",2,16,0.125
"Maine","Information Technology and Computer Science","Big Data",1,16,0.0625
"Maine","Information Technology and Computer Science","Data Engineering",1,16,0.0625
"Maine","Information Technology and Computer Science","Data Manipulation",1,16,0.0625
"Maine","Information Technology and Computer Science","Data Science",1,16,0.0625
"Maine","Information Technology and Computer Science","Expert Systems",1,16,0.0625
"Maine","Information Technology and Computer Science","Predictive Analytics",1,16,0.0625
"Maine","Marketing and Public Relations","Data Science",2,4,0.5
"Maine","Marketing and Public Relations","Artificial Intelligence",1,4,0.25
"Maine","Marketing and Public Relations","Deep Learning",1,4,0.25
"Maryland","Business Management and Operations","Data Modeling",2,7,0.285714285714286
"Maryland","Business Management and Operations","Big Data",1,7,0.142857142857143
"Maryland","Business Management and Operations","Data Cleansing",1,7,0.142857142857143
"Maryland","Business Management and Operations","RStudio",1,7,0.142857142857143
"Maryland","Business Management and Operations","Splunk",1,7,0.142857142857143
"Maryland","Business Management and Operations","Unstructured Data",1,7,0.142857142857143
"Maryland","Clerical and Administrative","Artificial Intelligence",1,3,0.333333333333333
"Maryland","Clerical and Administrative","Missing Data",1,3,0.333333333333333
"Maryland","Clerical and Administrative","Pattern Recognition",1,3,0.333333333333333
"Maryland","Design, Media, and Writing","Entity Relationship Models",1,3,0.333333333333333
"Maryland","Design, Media, and Writing","Metadata",1,3,0.333333333333333
"Maryland","Design, Media, and Writing","Veeva",1,3,0.333333333333333
"Maryland","Education and Training","Metadata",3,3,1
"Maryland","Engineering","Big Data",1,3,0.333333333333333
"Maryland","Engineering","Data Modeling",1,3,0.333333333333333
"Maryland","Engineering","Metadata",1,3,0.333333333333333
"Maryland","Finance","Data Science",2,16,0.125
"Maryland","Finance","Decision Tree Learning",2,16,0.125
"Maryland","Finance","Apache Hadoop",1,16,0.0625
"Maryland","Finance","Artificial Intelligence",1,16,0.0625
"Maryland","Finance","Data Engineering",1,16,0.0625
"Maryland","Finance","Data Manipulation",1,16,0.0625
"Maryland","Finance","Decision Science",1,16,0.0625
"Maryland","Finance","Machine Learning",1,16,0.0625
"Maryland","Finance","Metadata",1,16,0.0625
"Maryland","Finance","Missing Data",1,16,0.0625
"Maryland","Finance","Pattern Recognition",1,16,0.0625
"Maryland","Finance","Time Series",1,16,0.0625
"Maryland","Finance","Time Series Analysis And Forecasting",1,16,0.0625
"Maryland","Finance","Veeva",1,16,0.0625
"Maryland","Healthcare","Predictive Analytics",2,12,0.166666666666667
"Maryland","Healthcare","Data Engineering",1,12,0.0833333333333333
"Maryland","Healthcare","Data Science",1,12,0.0833333333333333
"Maryland","Healthcare","Greenplum",1,12,0.0833333333333333
"Maryland","Healthcare","Informatics",1,12,0.0833333333333333
"Maryland","Healthcare","Machine Learning",1,12,0.0833333333333333
"Maryland","Healthcare","Missing Data",1,12,0.0833333333333333
"Maryland","Healthcare","Pattern Recognition",1,12,0.0833333333333333
"Maryland","Healthcare","Star Schema",1,12,0.0833333333333333
"Maryland","Healthcare","Time Series",1,12,0.0833333333333333
"Maryland","Healthcare","Unsupervised Learning",1,12,0.0833333333333333
"Maryland","Human Resources","Data Engineering",1,4,0.25
"Maryland","Human Resources","Data Modeling",1,4,0.25
"Maryland","Human Resources","MLOps (Machine Learning Operations)",1,4,0.25
"Maryland","Human Resources","Machine Learning",1,4,0.25
"Maryland","Information Technology and Computer Science","Data Modeling",51,357,0.142857142857143
"Maryland","Information Technology and Computer Science","Data Science",26,357,0.0728291316526611
"Maryland","Information Technology and Computer Science","Big Data",25,357,0.0700280112044818
"Maryland","Information Technology and Computer Science","Machine Learning",25,357,0.0700280112044818
"Maryland","Information Technology and Computer Science","Apache Hadoop",23,357,0.0644257703081232
"Maryland","Information Technology and Computer Science","Metadata",20,357,0.0560224089635854
"Maryland","Information Technology and Computer Science","Splunk",19,357,0.0532212885154062
"Maryland","Information Technology and Computer Science","Data Engineering",15,357,0.0420168067226891
"Maryland","Information Technology and Computer Science","Artificial Intelligence",13,357,0.0364145658263305
"Maryland","Information Technology and Computer Science","Apache Spark",10,357,0.0280112044817927
"Maryland","Law, Compliance, and Public Safety","Metadata",2,4,0.5
"Maryland","Law, Compliance, and Public Safety","Data Cleansing",1,4,0.25
"Maryland","Law, Compliance, and Public Safety","Splunk",1,4,0.25
"Maryland","Maintenance, Repair, and Installation","Splunk",1,1,1
"Maryland","Manufacturing and Production","Data Profiling",1,1,1
"Maryland","Marketing and Public Relations","Data Science",2,10,0.2
"Maryland","Marketing and Public Relations","Artificial Intelligence",1,10,0.1
"Maryland","Marketing and Public Relations","Baidu",1,10,0.1
"Maryland","Marketing and Public Relations","Big Data",1,10,0.1
"Maryland","Marketing and Public Relations","Data Infrastructure",1,10,0.1
"Maryland","Marketing and Public Relations","Data Modeling",1,10,0.1
"Maryland","Marketing and Public Relations","Feature Extraction",1,10,0.1
"Maryland","Marketing and Public Relations","Machine Learning",1,10,0.1
"Maryland","Marketing and Public Relations","Real Time Data",1,10,0.1
"Maryland","Sales","Artificial Intelligence",1,3,0.333333333333333
"Maryland","Sales","Big Data",1,3,0.333333333333333
"Maryland","Sales","Data Modeling",1,3,0.333333333333333
"Maryland","Science and Research","Apache Hadoop",1,5,0.2
"Maryland","Science and Research","Data Cleansing",1,5,0.2
"Maryland","Science and Research","Informatics",1,5,0.2
"Maryland","Science and Research","MapReduce",1,5,0.2
"Maryland","Science and Research","Metadata",1,5,0.2
"Maryland","Social Analysis and Planning","Apache Hadoop",1,7,0.142857142857143
"Maryland","Social Analysis and Planning","Apache Spark",1,7,0.142857142857143
"Maryland","Social Analysis and Planning","Data Intelligence",1,7,0.142857142857143
"Maryland","Social Analysis and Planning","Machine Learning",1,7,0.142857142857143
"Maryland","Social Analysis and Planning","MapReduce",1,7,0.142857142857143
"Maryland","Social Analysis and Planning","Metadata",1,7,0.142857142857143
"Maryland","Social Analysis and Planning","Pattern Recognition",1,7,0.142857142857143
"Maryland","Unclassified Career Area","Apache Hadoop",1,8,0.125
"Maryland","Unclassified Career Area","Apache Pig",1,8,0.125
"Maryland","Unclassified Career Area","Artificial Intelligence",1,8,0.125
"Maryland","Unclassified Career Area","Data Science",1,8,0.125
"Maryland","Unclassified Career Area","Entity Relationship Models",1,8,0.125
"Maryland","Unclassified Career Area","Machine Learning",1,8,0.125
"Maryland","Unclassified Career Area","Predictive Analytics",1,8,0.125
"Maryland","Unclassified Career Area","Splunk",1,8,0.125
"Massachusetts","Business Management and Operations","Data Science",8,36,0.222222222222222
"Massachusetts","Business Management and Operations","Data Modeling",5,36,0.138888888888889
"Massachusetts","Business Management and Operations","Data Manipulation",3,36,0.0833333333333333
"Massachusetts","Business Management and Operations","Machine Learning",3,36,0.0833333333333333
"Massachusetts","Business Management and Operations","Veeva",3,36,0.0833333333333333
"Massachusetts","Business Management and Operations","Big Data",2,36,0.0555555555555556
"Massachusetts","Business Management and Operations","Data Profiling",2,36,0.0555555555555556
"Massachusetts","Business Management and Operations","Artificial Intelligence",1,36,0.0277777777777778
"Massachusetts","Business Management and Operations","Data Cleansing",1,36,0.0277777777777778
"Massachusetts","Business Management and Operations","Data Infrastructure",1,36,0.0277777777777778
"Massachusetts","Business Management and Operations","Data Literacy",1,36,0.0277777777777778
"Massachusetts","Business Management and Operations","Decision Science",1,36,0.0277777777777778
"Massachusetts","Business Management and Operations","Feature Selection",1,36,0.0277777777777778
"Massachusetts","Business Management and Operations","Metadata",1,36,0.0277777777777778
"Massachusetts","Business Management and Operations","Netezza",1,36,0.0277777777777778
"Massachusetts","Business Management and Operations","Predictive Analytics",1,36,0.0277777777777778
"Massachusetts","Business Management and Operations","Splunk",1,36,0.0277777777777778
"Massachusetts","Clerical and Administrative","Data Element",1,4,0.25
"Massachusetts","Clerical and Administrative","Data Manipulation",1,4,0.25
"Massachusetts","Clerical and Administrative","Decision Science",1,4,0.25
"Massachusetts","Clerical and Administrative","Real Time Data",1,4,0.25
"Massachusetts","Community and Social Services","Data Manipulation",1,2,0.5
"Massachusetts","Community and Social Services","Data Science",1,2,0.5
"Massachusetts","Customer and Client Support","Artificial Intelligence",1,1,1
"Massachusetts","Design, Media, and Writing","Data Science",2,5,0.4
"Massachusetts","Design, Media, and Writing","Artificial Intelligence",1,5,0.2
"Massachusetts","Design, Media, and Writing","Big Data",1,5,0.2
"Massachusetts","Design, Media, and Writing","Machine Learning",1,5,0.2
"Massachusetts","Education and Training","Data Science",7,15,0.466666666666667
"Massachusetts","Education and Training","Machine Learning",3,15,0.2
"Massachusetts","Education and Training","Artificial Intelligence",2,15,0.133333333333333
"Massachusetts","Education and Training","Big Data",1,15,0.0666666666666667
"Massachusetts","Education and Training","Data Engineering",1,15,0.0666666666666667
"Massachusetts","Education and Training","Real Time Data",1,15,0.0666666666666667
"Massachusetts","Engineering","Data Science",2,12,0.166666666666667
"Massachusetts","Engineering","Machine Learning",2,12,0.166666666666667
"Massachusetts","Engineering","Splunk",2,12,0.166666666666667
"Massachusetts","Engineering","Apache Hadoop",1,12,0.0833333333333333
"Massachusetts","Engineering","Data Engineering",1,12,0.0833333333333333
